route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-PKM-C-mjp-1","T5","17184323.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184327.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184331.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184335.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184339.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184343.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184359.T5.2-PKM-C-mjp-1.18.R","2-PKM-C-mjp-1.18.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184157.T5.2-PKM-C-mjp-1.19.R","2-PKM-C-mjp-1.19.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184199.T5.2-PKM-C-mjp-1.19.R","2-PKM-C-mjp-1.19.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184291.T5.2-PKM-C-mjp-1.19.R","2-PKM-C-mjp-1.19.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184167.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184203.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184237.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184263.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184283.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184315.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184351.T5.2-PKM-C-mjp-1.20.R","2-PKM-C-mjp-1.20.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184173.T5.2-PKM-C-mjp-1.21.R","2-PKM-C-mjp-1.21.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184187.T5.2-PKM-C-mjp-1.21.R","2-PKM-C-mjp-1.21.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184255.T5.2-PKM-C-mjp-1.21.R","2-PKM-C-mjp-1.21.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184287.T5.2-PKM-C-mjp-1.21.R","2-PKM-C-mjp-1.21.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184223.T5.2-PKM-C-mjp-1.22.R","2-PKM-C-mjp-1.22.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184233.T5.2-PKM-C-mjp-1.22.R","2-PKM-C-mjp-1.22.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184261.T5.2-PKM-C-mjp-1.23.R","2-PKM-C-mjp-1.23.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184269.T5.2-PKM-C-mjp-1.24.R","2-PKM-C-mjp-1.24.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184277.T5.2-PKM-C-mjp-1.24.R","2-PKM-C-mjp-1.24.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184295.T5.2-PKM-C-mjp-1.25.R","2-PKM-C-mjp-1.25.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17184305.T5.2-PKM-C-mjp-1.26.R","2-PKM-C-mjp-1.26.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185230.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185235.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185240.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185246.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185251.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185257.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185263.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185267.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185273.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185279.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185291.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185403.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185409.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185415.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185421.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185427.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185433.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185445.T5.2-PKM-C-mjp-1.27.R","2-PKM-C-mjp-1.27.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185285.T5.2-PKM-C-mjp-1.28.R","2-PKM-C-mjp-1.28.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185303.T5.2-PKM-C-mjp-1.28.R","2-PKM-C-mjp-1.28.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185297.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185309.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185321.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185327.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185345.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185357.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185369.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185375.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185339.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185389.T5.2-PKM-C-mjp-1.29.R","2-PKM-C-mjp-1.29.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185315.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185333.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185351.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185363.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185381.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-PKM-C-mjp-1","T5","17185439.T5.2-PKM-C-mjp-1.30.R","2-PKM-C-mjp-1.30.R","Pakenham","1"
"2-SDM-C-mjp-1","T5","17189638.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189643.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189648.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189653.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189658.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189763.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189769.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189773.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189783.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189789.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189795.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189801.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189807.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189813.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189819.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189825.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189831.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189837.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189843.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189849.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189855.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189861.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189867.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189873.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189879.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189885.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189891.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189897.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189903.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189909.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189999.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190015.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190025.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190031.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190035.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190039.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190044.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190049.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190054.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190058.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190062.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190066.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190070.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190074.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190078.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190082.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190086.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190090.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190094.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190099.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189668.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190019.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189674.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189685.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189690.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189696.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189701.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189707.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189713.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189719.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189725.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189737.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189743.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189749.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189753.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189915.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189925.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189931.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189937.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189943.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189947.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189951.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189955.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189965.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189969.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189979.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189983.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189987.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189991.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189995.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190003.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190007.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189731.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189961.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189975.T5.2-SDM-C-mjp-1.1.H","2-SDM-C-mjp-1.1.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189663.T5.2-SDM-C-mjp-1.2.H","2-SDM-C-mjp-1.2.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189679.T5.2-SDM-C-mjp-1.2.H","2-SDM-C-mjp-1.2.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189759.T5.2-SDM-C-mjp-1.3.H","2-SDM-C-mjp-1.3.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17190011.T5.2-SDM-C-mjp-1.3.H","2-SDM-C-mjp-1.3.H","City (Flinders Street)","0"
"2-SDM-C-mjp-1","T5","17189640.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189645.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189650.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189655.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189660.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189665.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189670.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189676.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189681.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189687.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189692.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189698.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189703.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189715.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189721.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189727.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189733.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189745.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189755.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189765.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189775.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189779.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189785.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189791.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189797.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189803.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189809.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189815.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189821.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189827.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189833.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189839.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189845.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189851.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189857.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189863.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189869.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189875.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189881.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189887.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
"2-SDM-C-mjp-1","T5","17189893.T5.2-SDM-C-mjp-1.4.R","2-SDM-C-mjp-1.4.R","Sandringham","1"
